sample_id,methyl_n_probes,methyl_global_methylation_mean,methyl_global_methylation_std,methyl_global_methylation_median,methyl_hypermethylated_probes,methyl_hypomethylated_probes,methyl_intermediate_methylated_probes,methyl_hypermethylation_ratio,methyl_hypomethylation_ratio,methyl_intermediate_ratio,methyl_methylation_variance,methyl_methylation_range,methyl_methylation_iqr,methyl_extreme_hypermethylation,methyl_extreme_hypomethylation,methyl_estimated_coverage,methyl_data_quality_score,methyl_cancer_likelihood,cna_total_alterations,cna_amplification_burden,cna_deletion_burden,cna_neutral_regions,cna_chromosomal_instability_index,cna_genomic_complexity_score,cna_heterogeneity_index,fragment_fragment_length_mean,fragment_fragment_length_std,fragment_fragment_length_median,fragment_short_fragment_ratio,fragment_long_fragment_ratio,fragment_mononucleosome_ratio,fragment_dinucleosome_ratio,fragment_nucleosome_signal,fragment_nucleosome_periodicity,fragment_fragment_jaggedness,fragment_fragment_complexity,fragment_end_motif_diversity,fragment_gc_content_fragments,chromatin_accessibility_score,chromatin_chromatin_openness,chromatin_regulatory_burden,chromatin_peak_count,chromatin_signal_noise_ratio,chromatin_coverage_breadth,methyl_fragment_interaction,fragment_cna_interaction,chromatin_cna_interaction,label,data_sources,argo_total_mutations,argo_missense_mutations,argo_nonsense_mutations,argo_silent_mutations,argo_indel_mutations,argo_mutation_burden_per_mb,argo_nonsynonymous_mutation_rate,argo_synonymous_mutation_rate,argo_tp53_pathway_score,argo_pi3k_pathway_score,argo_rb_pathway_score,argo_cell_cycle_pathway_score,argo_dna_repair_pathway_score,argo_sv_translocations,argo_sv_inversions,argo_sv_deletions,argo_sv_insertions,argo_sv_complex_rearrangements,argo_microsatellite_instability,argo_chromosomal_instability,argo_homologous_recombination_deficiency,argo_mutation_expression_correlation,argo_mutation_methylation_correlation,argo_mutation_copy_number_correlation,argo_prognostic_mutation_score,argo_therapeutic_target_score,argo_drug_resistance_score,argo_smoking_signature,argo_uv_signature,argo_aging_signature,argo_dna_repair_signature,argo_structural_variation_burden,argo_pathway_alteration_score,cancer_type
extended_sample_303,7880.899010473824,0.5197065746535579,0.3383393767437095,0.5563455579672757,3044.889952309949,3127.500225292326,2526.8493122165237,0.3657749253869615,0.3519614186491271,0.2675406929613407,0.1207541667420839,0.918380509321766,0.7178743699053913,1377.389036285489,2071.03158420247,8340.7753402177,1.0134440285561044,1.1682496763849106,196.0514314003404,51.06880007046345,69.44450157400604,73.68730838633405,1.5645549840900868,348.40126786885406,2.6386086658665073,165.09886600954815,70.29510983265992,166.91790374975466,0.3681430246628789,0.2135573349381648,0.6500827182546999,0.0881628724979575,0.726351101445455,8.998519306139542,0.2918925949241905,1.1060163081849237,7.223363336035772,0.4139781219573598,1.2775429521297983,0.6697636286657369,13.641542859992416,32424.015408410836,0.5642492841355435,0.7394800177662393,79.9748828866422,1.260098143841861,483.3307288390931,1.0356595541670666,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",102.72449000740532,54.203436062108416,9.254820463883032,15.66820694809192,11.919507932308951,8.014513615797147,0.1134398924124472,0.0241643720708787,0.2960210457709056,0.0683090610904022,0.3361857989159608,0.292952779800478,0.081921722545539,6.457105263925491,0.0,5.9615174082079445,2.994722783252854,2.1252069885595444,0.1002038903568777,0.3213686391536061,0.3765605093033229,-0.4184661156191005,0.2462903034157744,0.377283727550664,0.3724453750387181,0.1524219408725345,0.0378433490054785,0.1344267085332614,0.0013531101563701,0.457651810576134,0.2187273519206461,17.78929166019499,0.2183438743095838,LIHC
extended_sample_304,9110.4430762407,0.255339192009107,0.3144728423342883,0.0541216764393925,1431.2556434118833,6766.881573430737,1415.4909135518249,0.1505419992519629,0.7444285539707998,0.1556595429416912,0.1089291597168878,0.9545852867828892,0.4249037589538945,539.6505638324616,5020.0873245101375,8188.816464470404,0.9606153625205592,0.5997349188687923,396.66389587405826,75.2383066147717,127.26930801079882,157.45398829414214,0.8783651713013081,358.11017721261305,0.7768726352918175,149.98589411502854,46.79060701068401,174.551114078672,0.3153740675500599,0.2457137739842353,0.6307618276466241,0.1295202594639878,0.8255072757038036,11.127654465222916,0.4344649676575094,1.225615347962476,5.951739254882181,0.4341799804141766,0.7949265019181889,0.5539782327624985,15.534142182019083,30953.86800666661,0.195172237540809,0.7896045515770448,41.72211656532617,0.8075064810463627,265.9631517040178,1.020002373385562,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",88.72837430739067,55.53599336965286,8.310139041152082,20.170772970721295,5.028741117547915,7.061396873190372,0.2268620904874698,0.0619917421755174,0.1117303441657946,0.1385050623072533,0.0900835263171933,0.4117323954372863,0.1528826023500707,4.985380862517645,2.1012478456456685,9.002594827981142,1.0151169546609882,2.101529531527484,0.1025200232961511,0.4839348196741019,0.3930886252561701,-0.0097591800787272,0.1024179589817242,0.2644699096281138,0.0429875110621555,0.2896109697237471,0.3258386282630265,0.2862160234452335,0.0027025223251,0.7545077644947434,0.1011704995715417,20.021993998892945,0.1802154177374001,KIRC
extended_sample_305,8942.895013803216,0.5092435095218902,0.3294733198657705,0.6407223893318637,4266.409859782909,2976.925681166521,1891.0689699571028,0.4101303336744648,0.3400497957024148,0.2201244559682793,0.1246525664917509,1.040115826692249,0.8265481355162322,2266.787798916592,2148.10857625283,8395.279002894446,1.0159439825054664,1.3065083986870352,348.8676892381354,38.96111847895637,118.82754450913237,193.40130302421457,0.9402165057340452,348.8599058420458,1.0076403523179445,148.64924262253498,37.74248278781325,164.993424049136,0.3012982794958679,0.1601117756250784,0.5240145944471715,0.1699804874068819,0.701457150331009,10.976828518638277,0.3908651314000185,1.244076928406187,6.306781255348613,0.3691357806098854,2.457735286983212,0.4656940336859888,18.203756726421464,31648.71339980276,0.5763298466564332,0.9138714627638692,87.32012574359473,0.6066030264080365,735.6165458967773,1.0164210552597246,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",97.06901069936838,56.56489979491183,7.36356216890112,17.93107066448342,12.165065963740734,3.2021434079134115,0.2666276493540913,0.0796378433283252,0.4471397593348702,0.1536489422777871,0.1796446219170724,0.212413917205001,0.1811662040294637,6.609966961157632,1.9736196915120856,9.10160040018635,1.86448230705325,0.0,0.2069866675739506,0.396475594779981,0.6191724169792829,0.7091992606550908,-0.2031114017226483,0.0563099785401139,0.1679899006704164,0.3381402117208532,0.1724135339080572,0.1490660075437416,0.1270555902757583,0.3699918740288412,0.2025112410184424,18.35523545178948,0.2450485752110152,LIHC
extended_sample_306,9221.89698548712,0.4534800582186895,0.3261441157694948,0.5614665752458288,3683.503779121711,2787.6247625513724,2419.228146437865,0.3948129229329039,0.3051786714036761,0.2941584488067787,0.12533089111491,1.0081015018468882,0.758167855083511,1346.0840454445608,2414.8572928699905,8710.746847132754,0.964961400472484,1.1947254891966073,210.8975435150828,52.85684988332875,64.42687429879767,78.18641092692596,1.6891713312081924,306.85363476859,2.859441388785062,161.86930826883955,66.23983802850152,168.91067935868338,0.4024713995008311,0.2061123661917121,0.6088396846784471,0.0899481006507756,0.8029672579318875,9.827830795485127,0.2736693294881713,1.2849719783177598,8.443998964198562,0.3860743539177576,1.3879420161099212,0.6683620418831873,12.983571497404254,29457.174792498667,0.5684737105190035,0.7370668277912173,83.62445588971175,1.2075904289149493,500.94719332448625,1.0052713630184678,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",108.85600218391852,65.20989767334103,9.326376654328731,15.754669350804194,12.6819624211412,6.863996212315644,0.1288872218265758,0.0249682767141283,0.3222586644780058,0.0689208912589317,0.357905102570218,0.3031504207160818,0.082660427083386,6.602501763611532,0.0,6.028630256609413,3.119128640969546,2.005591706125512,0.1137087060059393,0.3548949539187915,0.37820462424986,-0.4508920059895112,0.2469875512568854,0.3670564542657265,0.3619836280279858,0.1532681126538506,0.0322776481680624,0.1402715242523746,0.0013554863983495,0.4676334266620982,0.2301727141009211,17.748970911442058,0.1997783691544232,HNSC
extended_sample_307,8663.493492109159,0.5308335622663514,0.3728329281723848,0.646430843551192,3705.6237993999302,2819.8668101236062,1965.373088691864,0.4489189706894219,0.3117784485604433,0.2096859017572483,0.1260488348935972,1.0279980164470357,0.7392201384004325,1955.966959525313,2299.4740105884152,9417.451301707615,0.9883468822321398,1.3286838430624526,328.59316766930624,40.655541875710256,110.63961327624024,167.62319372931137,0.8624471556951803,299.826826341951,0.9286483138345836,160.4498942794164,42.3338764104822,169.64369087331676,0.2805051889006145,0.1568421517217239,0.5474701193490413,0.1733164627351508,0.6744294266946832,11.649079958350212,0.3552168777759129,1.2647719396264632,6.788436760002685,0.3902703543645555,2.1188757006156957,0.4167369572046112,16.661826284329887,30025.831134363187,0.597592182667003,0.897060949296917,85.69015522919743,0.5709111765451554,756.4811256168889,1.0169131294995433,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",95.4987589143154,56.64515790425181,7.225875891601531,19.638866967293428,11.520359767415574,3.4457826593216145,0.2621052653539182,0.0829547804987602,0.3844261621467654,0.1534834879976274,0.1768281577587401,0.2109347879787696,0.1465685196618531,6.477840703569546,1.9916612037954584,8.579520399533681,1.8168469169852572,0.0,0.2096377074905606,0.3697308488715773,0.6574213715895395,0.719528092656403,-0.2094039704434455,0.0501733016050256,0.1773137673192344,0.3174935469227945,0.1567486395293774,0.1421892681054503,0.1275949687038039,0.3753014565896379,0.2010351645423243,20.267779837570448,0.2155967581372888,LUAD
extended_sample_308,8619.914196364247,0.4954728804736434,0.341321248472587,0.5850207070824713,3249.5292227345167,2811.4439988127565,2585.310841315653,0.3478163275108991,0.3444210931252457,0.2663495098211527,0.1263440697549345,1.0239765402413583,0.7235740191261331,1455.5471485239077,2180.03548935287,8296.031800908544,1.0959978173688385,1.0772829228659222,190.8191729841668,51.880537385717936,65.94438609520988,82.68491906193726,1.6811703171967372,323.0857035166263,2.949462119308203,166.1749068839074,68.66599790736564,173.5815769863841,0.3787440613662697,0.2248367164261566,0.642325628253085,0.0896482066010898,0.8098773267037805,9.579260337701786,0.2638450897281147,1.196911096888828,8.016622413025724,0.3974418010730882,1.3733170270487138,0.6956511050628753,14.592023116098702,31916.136039756497,0.4811161405896745,0.7530436692678557,79.5190875112367,1.3383749133249605,457.9849995228791,0.9737503158438336,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",98.7666343336011,55.59866941710827,8.702450790775496,14.618221365621784,13.184769448168282,7.129256979648749,0.1183681286871914,0.0266343909672284,0.3087248953257888,0.0672171578396386,0.3620632341142157,0.2864918019702904,0.0834900896711137,6.843964830320568,0.0,6.48709873729112,3.1357433794500764,1.9061295599362535,0.104552065852931,0.3389106369654814,0.3699750792143794,-0.4076375449479766,0.2390350408281668,0.3729230633150864,0.4049018341993353,0.1495913491317081,0.037226107486732,0.1509352760017336,0.0014421145443662,0.4834170942053447,0.2176931074997649,19.02088925729121,0.1921019061610107,HNSC
extended_sample_309,8615.023267441224,0.5431633079871677,0.3550168566313596,0.5652053940898123,3675.45436785693,3276.331579468989,1605.182625422455,0.3819818579238439,0.3690444241980688,0.2018515391986644,0.1245448550303877,1.0724607534195152,0.6890222268790336,1740.7473368845178,2408.167308902799,8934.94059532951,1.0135619407517584,1.278391606960125,8184.456461510706,1109.5079886791043,4610.850274974098,2433.980085855987,13.772313034524943,101211.30925679678,173.66707322063536,171.63246234498612,52.01234639650861,132.8487340942404,0.3735650032150203,0.2492765075525077,0.6847005646018697,0.0560006986655027,0.6542279271755994,10.122182973674336,0.3597763209558616,1.295054472529979,6.068339452312811,0.5353916051889814,0.4392987843888031,0.4663235539276515,14.45819963514002,32788.53733237266,1.1426009124564207,0.9433278261632246,88.17505551313883,8.765368727173419,41699.78782209019,0.9511142929803876,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",101.72591474649026,49.39922070835996,7.102231653775248,29.37080607611123,14.127768524659018,5.815702645437166,0.005017033641649,0.0911676502747242,0.4033414371147649,0.655626367384996,0.5700203058903752,0.3007645397859477,0.2125023095573616,7.46636778946028,1.0531389968026077,5.136275687625326,2.2389197076502017,1.0305870545832254,0.1104357362679566,0.4399228218966719,0.2308623465872558,0.4102624652265254,-0.1807038304020941,0.179426070526694,0.140272217200009,0.1844802343934294,0.1321425372335344,0.148975359038487,0.0989326035412349,0.1168322108925232,0.3460620361778031,15.267981257060852,0.4274805748512341,COAD
extended_sample_310,8845.916869602012,0.4750765521720215,0.3483847368444877,0.5638900396961762,2935.177932402249,2894.6624824567507,2433.0277826414163,0.3513107646614143,0.332181837105025,0.2868895969472227,0.1076967252229266,0.9933347994232152,0.723977987477329,1429.5625266904974,2145.3579336406233,8417.713690048391,1.0570430693273345,1.0266140683184322,195.51276791487845,50.41784226405779,59.051427195471426,83.27696843130276,1.7198072247615408,345.53153635072846,2.681877509153525,163.23703618512317,64.3963718754939,160.95060436658696,0.3862051990659358,0.2342909131001922,0.6103850940879172,0.0872824728167983,0.7403502215380884,10.001603320183746,0.2693043556690244,1.1657838860093086,8.608175381074291,0.386991478383321,1.3308315207170656,0.7803692810717686,13.580850810758111,31726.037316116533,0.5403795244105247,0.7443924317113504,86.0962675439826,1.2672609223566822,431.4835580867225,0.963214465884288,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",102.73449501570464,63.224491235946665,9.63719199895796,16.937031823975015,12.336275024016524,7.2512789774321,0.1143083217729001,0.0226468460493771,0.2952858735995871,0.0647570314798817,0.3238375781113767,0.2921115813452609,0.0740978915226033,6.865685256753363,0.0,5.839407200544886,2.8278884614652493,1.887993698109423,0.1081798174403678,0.329827736472483,0.3805648618655995,-0.4093082294638376,0.255908711086055,0.4123781343345588,0.3681122671643335,0.1616220499440657,0.0375684011164411,0.1218507006015924,0.0013916387357719,0.4683808230880941,0.2382135571717147,17.238837726771624,0.2105585085157476,LUAD
extended_sample_311,9330.24469692531,0.526137583443507,0.4094268987368206,0.5930902323258007,3728.045149218221,3196.8974780476324,1331.3534486271635,0.4710411318248257,0.3980789735925635,0.1478335801794724,0.1446894994767436,0.96722449410899,0.838429054146927,2162.2037014510615,2416.673708913877,8349.252781354779,0.8742060487428732,1.3987101601670704,340.53497286102436,49.95330542203648,99.43578004016686,186.0468334924994,0.935787836363508,301.93511367497035,0.7587330189612791,158.64689512319748,51.6715598538999,168.53196673195245,0.3033907332226472,0.1324373957217877,0.6291937994356883,0.1172233573168395,0.8205343618382277,10.279067078983587,0.3502486482599157,0.9707257619728062,6.332771884362209,0.5457605451207436,4.7646179700513285,0.5347970644764451,24.703308052782837,31725.39600232148,0.4042575949856237,0.91202140712056,88.14571218544405,0.6445327846449896,1356.8121585194822,1.0170921938011188,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",106.36311020388064,60.90103331871476,7.503682822298553,29.50609143623334,9.75759291190565,4.391369868093133,0.1369587884543319,0.1362963087467397,0.1809822535543737,0.0580270095857761,0.2557951088713107,0.070467789387445,0.4559412860432056,7.611915031857315,1.0133706484050675,1.0231066556027988,0.0,1.9983645057587731,0.0580004915264866,0.548335127647492,0.3105385038109564,0.2135463634914905,0.05608606164705,0.3089744656936984,0.2318449002974216,0.0933520393563525,0.0785063169472137,0.0567032684836675,0.1446053478571896,0.7995882186996307,0.0437649704742107,10.753365805723329,0.180677239233385,COAD
extended_sample_312,8309.253302326451,0.4733622141299925,0.3346854894414689,0.5719163622821253,3546.8984309725715,3268.211633362516,1571.0151295240091,0.41831254935538,0.3839510915570039,0.1991226963605654,0.1321739907499398,1.0424383775245445,0.703775333350024,1683.02680778685,2156.53904351106,8345.72969506991,1.0396293580128533,1.1350135976726403,7375.777050831394,1100.9718984078888,4516.744347697433,2233.1324322978808,14.254368233991366,98546.82761778508,164.22472606522155,158.67575860249224,62.466068238728575,151.46210333301906,0.3896409298648299,0.2555912938086948,0.6321225440597239,0.0670452128242746,0.6175357169376602,9.273979443884976,0.3653064903207338,1.277069222863284,6.1861331336211345,0.580500900942523,0.4069145502841895,0.4771331211984566,13.619573186248166,34881.97563708445,1.182821974680252,1.054504965710787,81.34116364098232,7.873898132563748,46978.61712760998,1.0063734560052038,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",105.13855346934388,52.836590604397834,6.783754834097007,30.517544026310997,13.141110404102118,5.983235910563363,0.0057915615793247,0.1023553301897106,0.4177413452244352,0.6260349885572799,0.5691979192546014,0.2948716356811591,0.1987279015558797,6.797398751640859,1.0246631011885934,5.291951745713497,2.0167096229278747,1.0204442082442753,0.1027658445387796,0.4079601260918428,0.2036176045394234,0.436509660747584,-0.1821938630055864,0.1823931570162573,0.1396550077424261,0.1807019988212611,0.1479838338303999,0.146984346362052,0.0918935149166486,0.1193596281708738,0.3382011100520467,15.799995980957528,0.4097094497816455,HNSC
extended_sample_313,8986.326093974081,0.5460237164341444,0.3828573565091829,0.64882667701259,3636.4042671321968,2827.7302888413906,1920.5305187023007,0.4433460259167786,0.3363937296027396,0.2073295747957976,0.1393647707930158,1.0317323030095522,0.8397042941790874,2077.0938664619703,2004.6217997965764,8670.960730871731,1.0603482620454985,1.2607521259265664,368.1877948995069,38.98995673398966,116.24790220417836,198.73960858349017,0.9204079470256824,327.4753030391725,0.9666069231114974,167.3033500715541,36.835137030308445,161.27329079920864,0.2942268691304044,0.151060905883086,0.503312170063066,0.179627889514379,0.6661063174133152,10.79571655194339,0.4111948060918374,1.3327045745861203,6.010781598922152,0.3795128496919729,2.3230426943157867,0.4627172707123709,16.729178257588572,32644.86390009818,0.5871075319115732,0.934223360743003,84.16380364366456,0.6371836706717174,708.2421968723181,0.9198380255290782,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",99.37208502336148,55.06390428135301,6.820485147384864,18.16612901193426,11.33881598666073,3.67678501340047,0.2441112046048061,0.0856179639901632,0.4654894493628767,0.1493339504422505,0.2033510383637813,0.2138310240236232,0.164653605014801,7.456269420336522,1.958158314722942,8.85413166186088,2.155615079638843,0.0,0.2026094005370912,0.3998074191963884,0.6564885338141568,0.711764017253019,-0.2182484264032428,0.0549843651322895,0.1545282410873354,0.3122385461786877,0.1350007516452407,0.1339533912391598,0.137563021568428,0.3689322349931223,0.2206968133803534,20.599454203663804,0.2289724761551566,STAD
extended_sample_314,8446.871805149602,0.238521495742936,0.3029684438552125,0.0525758252757524,1231.9024385748446,6065.839257874556,1475.876212426747,0.1572668746493878,0.6423315829195647,0.1571141856367271,0.0976307808082049,0.935966969676483,0.4276978809351358,579.580109234018,4786.313079206292,9741.339004418056,1.0032752525916822,0.5917547985924868,419.3955232612189,80.82399513525581,119.50956033085674,176.43288805330496,0.9302672066447732,358.45415936894346,0.8187715180730267,160.23722831117036,47.66057920639524,170.11303893454604,0.3116778288869746,0.2286554561623758,0.593528794978668,0.1327332706608634,0.8807716674996583,10.619915892569644,0.4442564195857836,1.012679147310673,6.451745878051258,0.4333032622416964,0.838898735327877,0.6574158188181531,13.74604807751844,33297.328418519435,0.1993574268800061,0.7938968950286321,39.05595906429723,0.7702643855069055,284.035668778809,0.9692887962010476,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",96.52697727060732,55.465975570400694,7.628527456386317,21.198970231183218,4.834325467294372,6.5965538502589975,0.1994246059056983,0.0604924561973307,0.1180600712135472,0.126087710691769,0.089137383999378,0.4053475442339186,0.1647912241026297,4.9506926435401795,2.1776399718091453,8.317385175218512,1.0059853840201096,2.0384101574688684,0.106518960538772,0.4499553674498626,0.366407521423272,-0.0089678578628422,0.0957244317861371,0.2774463661859965,0.0443550857216411,0.2731797877957699,0.3571579339302457,0.2755731685939836,0.0025265504466619,0.7353116144637857,0.1078973820427088,17.817900326692737,0.1771217486209018,LIHC
extended_sample_315,8796.971113428435,0.5110007245305078,0.3795000180815419,0.6472082984627038,3642.563429473318,2848.6157182393385,1839.290655834782,0.417865011925563,0.341953318491025,0.2172238435224894,0.1261395153582625,0.959551356110375,0.8145083019488663,2141.3087183242264,2409.3473444041097,8461.70037202914,0.9602480361971212,1.1867694054478382,339.3838562752966,40.86005105465599,124.68231750946252,197.24540191004505,0.9005824665246718,333.93198525741224,0.9159139135893686,154.85557496449368,40.03578228518808,167.8383493070515,0.2966745107959833,0.1652878709543995,0.5497594388757454,0.1686524290333164,0.5772157580883464,11.654561860613954,0.4339030907113227,1.4070566812994532,5.988563135020369,0.368804359321547,2.2617861652281115,0.451580027735452,16.991697118928755,32704.75162959772,0.5759219616525644,0.7567206634802606,88.43226476809733,0.5554903696333462,781.8694786062925,0.9589430859162102,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",98.87047024726373,59.01739470019789,7.535531211247795,18.14850600127885,12.49955072254901,3.4457902989673492,0.2761914993693227,0.0839970177791883,0.4405229091769069,0.1476418115069997,0.1958209034888252,0.2146523272433381,0.1541987934767396,7.0769697959331355,1.7688092165172264,9.524222105817582,2.1733644598147484,0.0,0.2099280460151901,0.3922654924846206,0.6140130551658222,0.713922300114182,-0.198290933916774,0.0567542218018154,0.1593820300875932,0.2920784500923096,0.1695819313514165,0.1531522629921622,0.1437565381481472,0.3777171254067626,0.1960227050172122,20.274166034771753,0.226958129728527,BRCA
extended_sample_316,8357.980217622242,0.504204606488167,0.3834925146339779,0.6744841451033609,3931.8296224389337,3304.6067568793055,1405.7629491181008,0.47676398659035,0.3860477167394149,0.1488894414290071,0.1527836586648207,0.9999621847477989,0.8308411376613664,2349.230355575247,2390.918001950342,9637.85573326796,1.1221698353750331,1.4178391770832066,385.8881185584455,51.41732616866894,95.26726449394852,201.69008722349852,0.859425562907285,267.3559085348901,0.7098206098827715,159.0899718655642,54.01779440344258,153.27208835680463,0.3081339680097781,0.1097495246544445,0.6723408364577946,0.1131495623332417,0.721631324612265,11.32926324528917,0.3332098418773082,0.9478572634252052,6.7726952035110015,0.5308647499673325,4.554240210621329,0.5455209300462458,24.38248367776164,33804.03003625206,0.4486858785373386,0.9318269352492352,85.80247495773213,0.7574375895543612,1291.0683604456365,0.9524797770030828,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",114.30076959894532,56.68927892354763,6.760778749169616,29.540368522585773,10.604086720549027,3.788828722784859,0.1434044414974393,0.1282121818074809,0.1778763049944352,0.0552338023961571,0.2539402466469851,0.0735941296947063,0.4315779576216484,7.058570955937212,1.0468948400080846,1.0801511419382546,0.0,2.104674850369376,0.0566912069900601,0.6067687059838079,0.3199131958200813,0.1904559336019072,0.0535210429412048,0.32659803824783,0.2364553585697785,0.0950379341359783,0.0961323908291689,0.0590761683509279,0.1547999713039871,0.8317735008852484,0.0431743342818858,12.037113052021216,0.1730229808053645,LUAD
extended_sample_317,8582.155981695958,0.4994007378901776,0.3753191481225202,0.541031229443777,3473.523134143038,3077.8080590811182,1811.9173168493064,0.4473494806139669,0.3216853426551608,0.2097054052190872,0.1319530236229764,0.9568883355550276,0.7593990268813867,2041.6283034250823,2080.273758030094,8869.131725302803,1.0590611834544983,1.3626750177826037,340.6856289773164,43.00624357237982,111.69830258631832,198.81552822091797,1.0235996650968495,350.43852891685856,0.8264360219745023,143.8776065532705,33.2500828876953,166.09937762452293,0.2828761192099396,0.1705147929540692,0.5441621231104871,0.1702801173295398,0.6376341667631397,11.058334399481392,0.3787317591317034,1.32919206475367,6.311683888796302,0.3548598461360739,2.458145555856304,0.4558518566935308,15.656941613293483,30153.022959843856,0.607058312211399,0.8787330563831293,86.31127775659924,0.6547846284515381,766.6618412999818,0.9098711014192442,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",99.82620467429986,58.792050696826,6.439473579187466,17.245567308846233,10.75442202748729,3.2682110970193534,0.2471407937814555,0.0828083065502821,0.4321922719945919,0.139742705378195,0.2017193133031613,0.2085641352377455,0.1657211089608019,6.410465107041861,2.087846640717476,9.125278098828012,1.9643399623136928,0.0,0.2003307938089341,0.3850281482000404,0.6350640143459929,0.7179398180372203,-0.2089890329690342,0.0559406339246607,0.1639736525604073,0.3164531811169215,0.1622569422322382,0.1554705787040763,0.129939205846774,0.3722189823569724,0.2086962365150073,20.256907012104236,0.2225278476293343,LUAD
extended_sample_318,9288.866031393136,0.2720408517507088,0.3283069374145559,0.0504990935807608,1534.7081136939605,6362.947601627564,1409.653186024392,0.1536636730954222,0.674252323494284,0.1435105763909419,0.1074649940520689,0.9977311467518376,0.4320947068336723,542.2626775608554,4928.265807204977,8709.478220027324,0.9341852094561574,0.5950507662440353,397.3174364844376,79.27872375830786,128.36391579026647,166.26066095560196,0.8658415981885713,326.548138357205,0.8195188057011185,155.41152125074157,45.4455850825801,164.05807682300102,0.3343252031388641,0.2364019016845627,0.6042478485632589,0.1360367136189907,0.8465074030505316,10.937782789937188,0.4392576039459419,1.2043355614109548,6.341229668145408,0.4480784397448088,0.8092392049498324,0.5939071074184888,14.51161402485426,33247.60948773633,0.1886926329349895,0.9114726631306036,39.825014429989906,0.7443729248315492,268.7079249676484,1.0019981025150195,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",87.86373187662167,53.74408102097406,8.123921122614178,18.71460060320637,4.870481388113484,7.172681125980732,0.2022696176936224,0.0621185924130484,0.1203326841472783,0.1344668544781241,0.0895632378895995,0.4129026696861003,0.1568969925923221,5.042789736182282,2.0676692654420914,9.34247096422256,1.0823323327623964,1.8583689761563336,0.1047126647381478,0.4445680355487595,0.3573929869965725,-0.0105533086077247,0.0978154560610326,0.2809585402531921,0.041299131301804,0.2764635012727398,0.3102428119022737,0.2816094626978549,0.002535056547316,0.7354226322847325,0.0977980827135362,20.4272350292832,0.1766764221974664,LIHC
extended_sample_319,8643.279081408906,0.551334738493781,0.3637502494615076,0.6344596555570312,4074.5172441611503,3319.4715684267985,1230.1647490577438,0.4768311116998491,0.3765026517153189,0.147563951221573,0.1520135808468206,0.9480561515430344,0.8229158722590448,2274.5471201209757,2324.6030381432342,8196.13731952222,0.984344029582732,1.2004457640040356,359.5566999649448,48.38756992620071,104.0735568615328,197.14326962733705,0.999651890032092,284.18079428922016,0.7402335761433835,154.71990058868158,56.75615541076568,160.0655393897281,0.3144521059755231,0.1258730480856444,0.6970257706566642,0.1114616134746166,0.818208486217435,10.163465649322866,0.3607297689556014,1.0471223021196558,6.1962596903740526,0.5272359768847944,4.571717529261559,0.5089280251831787,25.87487691729806,30629.347746788128,0.4264848281580405,0.9806083320576832,88.6767501141568,0.6708087524920128,1342.1620310425787,1.0744570468353225,"methyl:TCGA, cna:TCGA, fragment:GEO, chromatin:ENCODE, argo:ICGC_ARGO",101.7451753851609,55.20504902656328,6.5797374472698715,28.67410653733743,10.399784660421092,4.397146700790084,0.1349162116435952,0.1261129557266517,0.1954775619121009,0.0555656970516946,0.2545729983972319,0.0801998682166071,0.4570719528675341,6.965017350468192,0.9984778315864152,0.904367014231211,0.0,2.1330656862469684,0.0537935797692287,0.5873374317010959,0.2865731420551867,0.1982983875085112,0.0526651926265576,0.2926658596980655,0.2555685113085082,0.0924951712449477,0.0922527981165022,0.0570427136318792,0.1330066812166113,0.8253483754153896,0.04419773138135,11.737712901856364,0.1718013543387608,HNSC
